School Id,Primary Domain,IG Followers (CD Output),Enrolled Students,# Products with 5 or more students enrolled,Custom Primary Domain,PO Business Email,Qt Admins,Has Student (All),Has Student (Currenty Active Only),Set Up,School is a High Importer,Final Category - All Students,Final Category - Currently Active Students,Final Category,Which Category
765586.0,campus.comarketers.com,,101,9,true,true,6,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
1004967.0,the-coast-kit-website-template-tutorials.teachable.com,,444,20,false,true,1,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
1308317.0,edoo-academy.teachable.com,,1451,4,false,true,2,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1316151.0,ioncapacitacion.com,,448,6,true,false,1,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1324398.0,trguniversity.teachable.com,,225,1,false,true,5,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1434454.0,academy.mrdico.com,,1732,7,true,true,1,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1448500.0,ryoiku-mikata-s-school.teachable.com,,101,2,false,true,1,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
1568515.0,baja-design-s-school2.teachable.com,,71,12,false,true,2,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
1938945.0,www.jabaiperformance.com,,67,4,true,false,1,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
2273807.0,sugey-piedra-s-school.teachable.com,,112,1,false,true,1,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
918144.0,cmrumooc.teachable.com,,45857,144,false,true,6,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
108659.0,incubando.teachable.com,,1127,19,false,true,1,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
189809.0,edu.soul.co.id,,5007,116,true,false,3,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
909800.0,theoliverxp.teachable.com,,129,2,false,true,1,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
1269748.0,healthcare-team.teachable.com,,258,5,false,true,9,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1304542.0,community.aloktaunk.com,,2111,26,true,true,1,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1356550.0,voca-editorial-s-school2.teachable.com,,819,4,false,true,1,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1523452.0,www.coffeecartcollective.com,15054.0,205,4,true,true,1,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
958384.0,ibo.teachable.com,,20645,30,false,false,229,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
411139.0,sherrys-med-class.teachable.com,,1081,1,false,true,1,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
431760.0,lli-akatemia.teachable.com,,380,30,false,true,7,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
631805.0,courses.balanceandbreathyoga.com,,109,19,true,false,2,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
910479.0,nissanguam.teachable.com,,290,5,false,true,1,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1064284.0,skynation-academy.teachable.com,,280,3,false,true,1,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1440124.0,dpsneak.teachable.com,,799,10,false,false,6,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
1625381.0,love-works-for-all.teachable.com,,26,3,false,true,6,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
459282.0,decursist.teachable.com,,2867,33,false,true,9,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
56256.0,dehartschool.teachable.com,,45,2,false,true,1,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
67456.0,coyfc.teachable.com,,966,58,false,true,6,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
166522.0,impulse-akademie.teachable.com,,2200,43,false,true,2,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
623532.0,nepalammer.teachable.com,,2899,18,false,false,4,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
690119.0,ana-y-lucas-exploradores.teachable.com,,226,30,false,false,3,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1108532.0,gracetheamazing.teachable.com,,10093,33,false,true,1,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1211246.0,turing1.teachable.com,,183,6,false,true,1,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1287918.0,academy.quickwork.co,,196,16,true,true,9,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1657767.0,royalcaninmxschool.teachable.com,,146,15,false,false,5,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
202219.0,dostrojona-dusza.teachable.com,,596,41,false,true,1,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
366649.0,yogasite.teachable.com,,640,6,false,true,4,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
640982.0,www.summit-mt-academy.com,,127,3,true,true,6,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
1437102.0,campus.premieregrp.com,,641,17,true,true,10,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
40368.0,game-changing-business-skills.teachable.com,,65,3,false,true,1,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
884542.0,inventive-university.teachable.com,,90,11,false,true,3,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
1013393.0,healing-heart-nutrition-llc.teachable.com,,23,1,false,true,1,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
1212305.0,otta-operations.teachable.com,,146,15,false,true,9,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1213601.0,chinmaya-academy-for-civil-services-tnpsc-courses.teachable.com,,577,44,false,true,1,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1297633.0,supplychainacademy.teachable.com,,379,19,false,true,17,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1357700.0,savacenter.teachable.com,,100,3,false,true,1,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
1941525.0,akhlaqschool.iinsan.org,,1100,34,true,true,1,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
2012057.0,virginia-black-chamber-of-commerce.teachable.com,,163,6,false,true,2,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
2415537.0,joanne-riddell-s-school.teachable.com,,62,4,false,true,6,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
2589793.0,mingyue-liao-s-school.teachable.com,,29,1,false,true,1,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
2658579.0,mastery.lftt.co.uk,,96,4,true,false,1,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
292968.0,business-alien.teachable.com,,21885,205,false,true,10,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1640177.0,happyparentshappybaby.teachable.com,,63420,111,false,true,8,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
2163603.0,courses.zscoreacademy.com,,2429,2,true,false,1,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
154536.0,terveoppivamielikoulutus.teachable.com,,678,68,false,true,4,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
362437.0,oisource.teachable.com,,71,1,false,true,1,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
669194.0,eminenceresource.teachable.com,,16,20,false,true,1,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
1217635.0,lifeflow-consulting-leadership-coaching.teachable.com,,352,23,false,true,2,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1472081.0,gmlmediabootcamp.teachable.com,,313,1,false,true,1,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
529108.0,adrian-school-of-massage.teachable.com,,216,25,false,false,11,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
708970.0,imageskincarebenelux.teachable.com,,1054,19,false,true,12,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
239840.0,alison-callan.teachable.com,,90,7,false,true,2,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
382027.0,dimago.teachable.com,,300,1,false,true,2,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
637969.0,taekwondofita.teachable.com,,1034,3,false,true,2,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
917292.0,ncat-virtual.teachable.com,,318,6,false,true,2,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1022678.0,nci-affiliates-achievement-house.teachable.com,,618,25,false,true,14,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1163341.0,programa-de-educacion-complementaria1.teachable.com,,59,2,false,true,1,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
1366884.0,delasco.teachable.com,,230,3,false,true,10,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
1550159.0,quantumaesthetics.teachable.com,,197,8,false,true,3,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
1985167.0,park-place-university.teachable.com,,594,3,false,true,3,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
2250740.0,learn.squadplus.tech,,115,6,true,false,7,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
197830.0,psu-abq.teachable.com,,16630,150,false,true,7,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
300894.0,60db.teachable.com,,7754,39,false,true,1,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
317245.0,online.bernsteintestprep.com,,15141,43,true,false,4,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
826270.0,courses.africinnov.com,,308,12,true,true,2,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
910632.0,activehope.training,99.0,12527,7,true,true,2,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1042746.0,campus-virtual-extension.teachable.com,,16543,76,false,true,17,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1227005.0,milda-sabiene.teachable.com,,5029,43,false,true,5,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1357459.0,business-bestie.teachable.com,,1991,25,false,true,2,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1602429.0,jsclass.teachable.com,,33,3,false,true,2,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
205530.0,www.phoenix-academia.com,,64,4,true,true,1,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
531815.0,ppcitraining.teachable.com,,2700,21,false,true,5,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
669364.0,the-memory-curator.teachable.com,,3580,81,false,true,2,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
751290.0,auti.cocri.info,,5687,321,true,true,14,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
967163.0,teach2reach.teachable.com,,112,4,false,true,1,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1122788.0,mypage.445sekai1.com,,280,5,true,false,1,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
1277113.0,jamsuniversity.teachable.com,,66,1,false,true,6,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1295332.0,tippawan-nuntrakune-s-school.teachable.com,,527,20,false,true,1,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1340847.0,www.papapmama90days.com,,1465,10,true,false,1,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1433948.0,thelashvaultacademy.teachable.com,,221,11,false,false,4,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
1935098.0,sohtikkhatahmar.teachable.com,,263,1,false,true,1,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
844985.0,business-dad1.teachable.com,,363,8,false,true,1,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
1245853.0,zci-million-dollar-blueprint.teachable.com,,200,3,false,true,4,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
1324557.0,neuronsgrp.com,,407,18,true,false,1,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1467247.0,pacific-center-of-somatic-sexology.teachable.com,,45,4,false,false,6,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
1696629.0,cursus.businessklas.online,,63,2,true,true,4,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
2447674.0,alemanconlaura.teachable.com,,51,5,false,true,1,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
2548271.0,john-sock-s-school.teachable.com,,45,1,false,true,1,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
40697.0,pangeashellfish.teachable.com,,2022,2,false,true,1,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
413605.0,tc-incubator1.teachable.com,,43,10,false,false,3,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
774999.0,aep-economic-development.teachable.com,,1200,3,false,true,5,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
796211.0,vergissmeinnie.teachable.com,,224,1,false,true,1,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
1062154.0,horsenergy-life-coaching.teachable.com,,54,6,false,true,1,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
2076670.0,dr-heather-lamb-s-school.teachable.com,,134,1,false,true,1,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
341032.0,academy.vapotherm.com,,75618,67,true,true,8,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
668870.0,facial-aesthetic-courses.teachable.com,,334,10,false,true,4,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
1348675.0,sienceacademie.com,,15400,58,true,false,10,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
58150.0,lms.ivyproschool.com,,5257,169,true,true,1,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
667973.0,jabc.teachable.com,,1367,11,false,false,3,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
691043.0,singlemomm.teachable.com,,86,13,false,true,2,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
927405.0,philanthropymassachusetts.teachable.com,,499,13,false,true,1,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
958145.0,pronext-educacional.teachable.com,,83,76,false,true,2,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
1364713.0,s-school9945.teachable.com,,610,28,false,true,2,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
2379093.0,course.thechillacademy.com,,228,7,true,false,3,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
962470.0,thebambiniway.teachable.com,,425,12,false,true,5,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
207844.0,civil-survey-solutions.teachable.com,,2898,9,false,true,9,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
224794.0,martialartscenter.de,,137,24,true,false,2,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
937142.0,stephanix1.teachable.com,,281,12,false,true,1,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1159353.0,novicate-academy.teachable.com,,485,7,false,false,14,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1174826.0,tbcinstitute.teachable.com,,75,5,false,true,1,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
1398433.0,academy.skale.so,,67,2,true,true,2,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1659882.0,joanne-steinbeck-educator-institute-msm.teachable.com,,152,12,false,true,2,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
1981533.0,pin-s-school1.teachable.com,,728,1,false,true,1,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
2687072.0,wolf-willow.teachable.com,,32,1,false,true,1,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
374452.0,www.encontrocomapalavra.net,55761.0,39257,16,true,true,6,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
1301257.0,regional-office-of-education-21.teachable.com,,112,4,false,true,7,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
1586458.0,capacityproject.teachable.com,,24,1,false,true,3,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
1821078.0,my.dnsfordevelopers.com,,1515,2,true,true,1,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
1970372.0,next-church.teachable.com,,423,28,false,true,3,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
500576.0,diamond5.teachable.com,,542,15,false,true,4,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
367536.0,scuolatranspersonale.teachable.com,,72,17,false,true,4,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
564257.0,pitsco.teachable.com,,1186,10,false,true,5,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
998891.0,optiphi.teachable.com,,550,16,false,true,8,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1390552.0,genesys-learnable.teachable.com,,1748,5,false,true,1,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
1442918.0,samantha-clancy-s-school.teachable.com,,227,3,false,true,1,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
1562749.0,course.snooker.online,,3048,2,true,true,4,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1928432.0,s-school14095.teachable.com,,115,5,false,true,2,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
1939956.0,the-gryphin-advantage-s-school.teachable.com,,79,8,false,true,4,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
2096023.0,kay-mcguire-s-school.teachable.com,,100,3,false,true,1,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
2661040.0,dharan-shah-s-school.teachable.com,,84,1,false,true,1,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
1197170.0,www.minervaeducacionfinanciera.mx,,26497,1,true,true,2,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
934426.0,girlfriend-s-budget-academy.teachable.com,,54,4,false,true,1,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
1011904.0,optimumhealthclinic.teachable.com,,958,37,false,true,4,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1654604.0,jazarae-rodgers-s-school.teachable.com,,53,1,false,true,1,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
345212.0,creative-bridges.teachable.com,,484,4,false,true,2,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
873081.0,oem2.teachable.com,,168,1,false,false,5,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
1153115.0,courses.sateeshacademy.in,,2969,16,true,false,1,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1224915.0,lapp-realty.teachable.com,,69,6,false,true,2,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
1657085.0,lab.unilas.it,,237,18,true,true,1,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
764427.0,ezbreakouts.teachable.com,,4055,21,false,false,10,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
687270.0,neoacademy.teachable.com,,890,35,false,true,1,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1064611.0,silkmandarin.teachable.com,,728,15,false,true,1,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
2455337.0,mamba-financial-group-bootcamp.teachable.com,,87,1,false,true,1,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
2578147.0,deidox-s-school.teachable.com,,57,1,false,true,1,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
139541.0,griffinrealtygroup.teachable.com,,520,6,false,false,6,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
344729.0,smartwisdom-university.teachable.com,,397,7,false,true,2,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
565536.0,northpoint.academy,,588,13,true,true,1,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
1509702.0,zazventure.teachable.com,,140,3,false,true,2,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1931251.0,from-freeze-to-thaw.teachable.com,,392,15,false,true,1,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
2099638.0,learn.zeroday.academy,,129,4,true,true,1,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
2368646.0,mouvement-humain-s-school.teachable.com,,43,14,false,true,1,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
2472130.0,andreeaelisei.teachable.com,,25,1,false,true,1,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
302370.0,fed-biz-exchange.teachable.com,,2143,21,false,false,9,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
145202.0,wildflowerstory.teachable.com,,25,2,false,true,1,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
299818.0,nium.teachable.com,,842,8,false,true,10,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
403620.0,bc-academy1.teachable.com,,267,17,false,true,1,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
541263.0,aupairusa.teachable.com,,3165,22,false,true,7,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1007921.0,asup.teachable.com,,425,35,false,true,5,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1263342.0,assessable.teachable.com,,29,2,false,true,2,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
1475370.0,cambium-sustainable.teachable.com,,393,7,false,true,1,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1956927.0,cincinnati-institute-of-esthetics-and-nails.teachable.com,,473,9,false,false,3,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
2355603.0,george-perelshteyn-s-school.teachable.com,,71,1,false,true,2,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
2663338.0,shopline-academy-hk.teachable.com,,137,3,false,true,1,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
303866.0,napier-pr-marketing-training.teachable.com,,87,16,false,true,5,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
659350.0,oxygen.shaijuudaya.com,,1853,34,true,false,1,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1025853.0,mass-literacy-hosted-by-keys-to-literacy.teachable.com,,2153,10,false,true,7,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1067255.0,alpenglow-expeditions-aiare-1-avalanche-course.teachable.com,,1152,3,false,true,6,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
1287239.0,tristar-academy.teachable.com,,266,25,false,true,4,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1471442.0,institutopreminence.teachable.com,,3981,102,false,true,1,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1478909.0,cardgrinders.teachable.com,,141,5,false,true,1,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1753594.0,ocmd-s-school.teachable.com,,3077,17,false,true,1,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
2079356.0,iglesia-el-calvario-s-school.teachable.com,,198,28,false,true,5,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
2319353.0,sportsguide.com.au,,35,3,true,false,1,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
82801.0,decoratorsvoice.teachable.com,,13,1,false,true,1,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
150520.0,redquadrantacademy.teachable.com,,350,12,false,true,6,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
459509.0,heartstrongacademy.teachable.com,,125,10,false,true,1,true,false,true,true,LMS/Bypasser,Aspiring,LMS/Bypasser,only one
526622.0,akhcan.teachable.com,,717,9,false,true,7,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
1004172.0,academy.axi.com,,11619,4,true,true,6,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
1043260.0,wild-education-tasmania.teachable.com,,2007,9,false,true,4,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
1723812.0,anthonymarinellimusic.teachable.com,,1559,2,false,true,5,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
263790.0,academy.blueshift.com,,4307,12,true,true,9,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
104342.0,cppt-acsq.teachable.com,,5631,2,false,true,9,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
344755.0,step.manufacturingtransformation.io,,1724,18,true,true,10,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
459271.0,westcoast-security-officer-training-center.teachable.com,,331,20,false,true,3,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
785604.0,purehypnosishq.teachable.com,,244,17,false,true,5,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
1046597.0,software-licensing-consultants.teachable.com,,22,1,false,true,2,true,true,true,false,Aspiring,LMS/Bypasser,LMS/Bypasser,only one
1245052.0,vismar-real-estate.teachable.com,,193,16,false,false,7,true,true,true,true,LMS/Bypasser,LMS/Bypasser,LMS/Bypasser,both
